"Partido","Numero Lista","Nombre Lista","Distrito","Cargo","Nombre","Posicion"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BARZOLA, ALFREDO FRANCISCO","4"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GONZALEZ DAY, WENCESLAO","5"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GATICA, EVA EMA","6"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","TAGLIAFICO, JOSE ANDRES","7"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BLANCO, FRANCISCO DOMINGO","8"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RODRIGUEZ SAA, CECILIA MARIA","9"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","COSCO, EZEQUIEL IGNACIO","10"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ENRIQUE, JUAN ALBERTO","11"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PEDRETA, SILVIA RAQUEL","12"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BAHL, RUBEN SANTIAGO","13"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RODRIGUEZ CACIO, ALEJO BALTASAR","14"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MARCHISIO, MARIA VICTORIA","15"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FERRO, MARIA PAULA","16"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","NAVARRO, CECILIA BEATRIZ","17"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SILVERA, CARLOS ANGEL","18"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","POBLETTE, RODOLFO ALBERTO","19"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CANAY, SOLEDAD LUJAN","20"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","WOZNIUK, NOEMI YOLANDA","21"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ALBARRACIN, NORMA","22"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LONGO, DIANA BEATRIZ","23"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GONZALEZ, ERMELINDA","24"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","OLIVERA, SILVIA RENE","25"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","COIRADAS, LUCAS","26"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","NERI, JOSE","27"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","REYNOSO, NANCY ESTHER","28"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","YADIKIAN, EDITH GLADYS","29"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MAIMONE, VALERIA ALEJANDRA","30"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","WARTHON MILNER, EDDI","31"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GOMES, JOSE FRANCISCO","32"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CALDERON VELAZQUEZ, LAURA MARTINA","33"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SEQUEIRA, JOSE OSVALDO","34"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ALMARAZ, RAUL","35"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","REVOREDO, RUBEN OSVALDO","1"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","TAMI, FERNANDO MIGUEL","2"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","CACERES, LORENA CINTIA","3"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","LOPEZ, MARTIN ARIEL","4"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","VARELA, PABLO DAMIAN","5"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","REYNOSO, MYRIAM ALEJANDRA","6"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","ZIVOLUPOV, VICTOR","7"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","RAFFAULT, CARLOS GABRIEL","8"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","GATICA, PATRICIA MARIA","9"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","GONZALEZ, FACUNDO SERGIO","10"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","BERTOLOTTI, JUAN CARLOS","1"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","VELIZ, NATALIA SOLEDAD","1"
"ALIANZA COMPROMISO FEDERAL","501","ES POSIBLE","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","BORELLI, MARIA DE LOS ANGELES","2"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ALDERETE, JUAN CARLOS","1"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ITURRASPE, NORA GRACIELA","2"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GIORNO, CLAUDIO ALEJANDRO","3"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","REDIGONDA, NICOLAS","4"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BURUCUA, ANDREA LILIANA","5"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SMITH, JORGE MARIO","6"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BAUER, ANAHI MARTA","7"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CASTRO, JORGE ALEJANDRO","8"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FERNANDEZ TASENDE, MARIA CANDELA","9"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GOMEZ, SELVA ROCIO","10"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BATALLA, RICARDO HECTOR","11"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RIVEIRO, CARLOS ALBERTO","12"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BOGADO, RAMON HERMENEGILDO","13"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GREVISSE, CORA MARION","14"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VAZQUEZ, PABLO LEONARDO","15"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PERILLO, DARIO","16"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VACCARO, ESTEBAN ALEJANDRO","17"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","TONSO, RODRIGO","18"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CARRIZO, MARY ISABEL","19"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RUSCONI, PAULA","20"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PEREZ LEDESMA, PABLO MARTIN","21"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RUIZ, OLIVIA","22"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CARPANO, ROBERTO LUIS","23"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MAIALE, ELIZABETH SEBASTIANA","24"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ACUÑA, SERGIO JESUS","25"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GOMEZ, MAXIMILIANO LEONEL","26"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ASTORINO, ALBERTO ESTEBAN","27"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FERNANDEZ, MARIA EUGENIA","28"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VISGARRA, JOSE LEANDRO","29"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GOMEZ, HECTOR RAUL","30"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LANZA, PABLO DANIEL","31"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FANJUL, JUAN CARLOS","32"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GOMEZ, VALERIA MARINA","33"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BATALLA, ROMINA ALEJANDRA","34"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MACIEL, HECTOR CARLOS","35"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","GONZALEZ BELO, MARIA ANGELICA","1"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","ALMEIDA, GLORIA PATRICIA","2"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MENDOZA, ESPERANZA BEATRIZ","3"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","FINICCHI, MARIA ROSA","4"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","VACCARO, JOSE ANTONIO","5"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BARTOLONI, MARTA GRACIELA","6"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BATALLA, JUAN AGUSTIN","7"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","RAMIREZ, MARIA NURIA","8"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","ALBAYTERO, JUAN ANIBAL","1"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","PICCIRILLO, VICENTE DOMINGO","1"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","CAMPOS, PAOLA AYELEN","2"
"ALIANZA FRENTE POPULAR","502","PROTAGONISMO Y PARTICIPACION","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","PONCE NUÑEZ, MARCELO ENRIQUE","3"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DE PEDRO, EDUARDO ENRIQUE 'WADO'","1"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ALVAREZ RODRIGUEZ, MARIA CRISTINA","2"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BOSSIO, DIEGO LUIS","3"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FURLAN, FRANCISCO ABEL","4"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MENDOZA, MAYRA SOLEDAD","5"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DE VIDO, JULIO","6"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GRANA, ADRIAN EDUARDO","7"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RAVERTA, MARIA FERNANDA","8"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CASTAGNETO, CARLOS DANIEL","9"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","TAILHADE, LUIS RODOLFO","10"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RODRIGUEZ, RODRIGO 'RODRA'","11"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VOLNOVICH, LUANA","12"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GROSSO, LEONARDO","13"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RIVAS, JORGE","14"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GUERIN, MARIA ISABEL","15"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LANDAU, JORGE ALBERTO","16"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PIETRAGALLA CORTI, HORACIO CESAR","17"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GARCIA, ANDREA FABIANA","18"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ROLLERI, RICARDO LUIS","19"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","RAIMUNDI, CARLOS ALBERTO","20"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CAMPOS BILBAO, CARLA","21"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PERCZYK, JAIME","22"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","TIGNANELLI, FACUNDO","23"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FERNANDEZ, PATRICIA ELIANA","24"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FRASCHINA, JUAN SANTIAGO","25"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DIAZ, ESTELA ELVIRA","26"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","OLIVA, RUBEN GUSTAVO","27"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","NAVARRO, JUAN FRANCISCO","28"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MIRANDA, MARIA ROCIO","29"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LOPEZ MUNTANER, EMILIO FERNANDO","30"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BEIBE, NAHUEL","31"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ALONSO, CONSTANZA MARIA","32"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DI GIUSEPPE, WALTER ALEJANDRO","33"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VISCELLINO, JUAN CARLOS","34"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BALOR, ANA LUZ","35"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MARTINI, LUCIANO","1"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PEREYRA, PABLO JAVIER","2"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PERINI, TAMARA LAURA","3"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BIANCO, CARLOS ALBERTO","4"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MEDAGLIA, ALBERTO EMILIANO","5"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SILVA, SILVINA SOLEDAD","6"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FRAZZETTA, JORGE NICOLAS","7"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ABAL MEDINA, FERNANDO LUIS","8"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FERRERO, TAMARA DANIELA","9"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CARUSO, PABLO IGNACIO","10"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","MARIOTTO, JUAN GABRIEL","1"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","LOPEZ LOPEZ, CARLOS ANIBAL","1"
"ALIANZA FRENTE PARA LA VICTORIA","503","CELESTE Y BLANCA K NESTOR KIRCHNER","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ACUÑA, EDDA EVANGELINA","2"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","NIEMBRO, FERNANDO JUAN","1"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LOSPENNATO, SILVIA GABRIELA","2"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MONZO, EMILIO","3"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BAZZE, MIGUEL ANGEL","4"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ACERENZA, SAMANTA MARIA CELESTE","5"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","AMADEO, EDUARDO PABLO","6"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ECHEGARAY, ALEJANDRO CARLOS AUGUSTO","7"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","URROZ, PAULA MARCELA","8"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LIPOVETZKY, DANIEL ANDRES","9"
